"Tag_Num","Date","Julian","Ground","Lat","Lon","returnedDate","returnedJulian","returnedArea","returnedLat","returnedLon","Catch.t","daysAtLarge","dataorigin","Comments","ReleaseNAFO","ReturnNAFO"
436142,"2016-09-01",245,"Grand Manan Banks",44.2843,-67.0095,"2016-09-02",246,"Northeast Bank",NA,NA,NA,1,"complete.returns","","4Xq","4Xq"
436331,"2016-09-01",245,"Grand Manan Banks",44.2843,-67.0095,"2016-09-06",250,"Northeast Bank",NA,NA,NA,5,"complete.returns","","4Xq","4Xq"
439800,"2017-07-25",206,"Grand Manan Banks",44.25366667,-67.0403,"2017-09-26",269,"Northeast Bank",NA,NA,NA,63,"complete.returns","","4Xq","4Xq"
444649,"2017-07-25",206,"Grand Manan Banks",44.25366667,-67.0403,"2017-09-19",262,"Northeast Bank",NA,NA,NA,56,"complete.returns","","4Xq","4Xq"
457452,"2017-07-25",206,"German Bank",43.43866667,-66.3812,"2017-09-12",255,"Northeast Bank",NA,NA,NA,49,"complete.returns","","4Xq","4Xq"
444659,"2017-07-25",206,"Grand Manan Banks",44.25366667,-67.0403,"2017-09-19",262,"Northeast Bank",NA,NA,NA,56,"complete.returns","","4Xq","4Xq"
439808,"2017-07-25",206,"Grand Manan Banks",44.25366667,-67.0403,"2017-09-26",269,"Northeast Bank",NA,NA,NA,63,"complete.returns","","4Xq","4Xq"
593116,"2023-06-20",171,"Grand Manan Banks",44.2814,-66.96776667,"2023-09-01",244,"Northeast Bank",NA,NA,66,73,"complete.returns","","4Xq","4Xq"
501835,"2023-06-25",176,"Grand Manan Banks",44.256,-67.01266667,"2023-09-01",244,"Northeast Bank",NA,NA,66,68,"complete.returns","","4Xq","4Xq"
572251,"2023-08-27",239,"Scots Bay",45.13527778,-65.06972222,"2023-08-31",243,"Northeast Bank",NA,NA,26,4,"complete.returns","","4Xr","4Xq"
564061,"2023-08-28",240,"Scots Bay",45.14111111,-65.05194444,"2023-08-31",243,"Northeast Bank",NA,NA,26,3,"complete.returns","","4Xr","4Xq"
473086,"2022-09-07",250,"Scots Bay",45.19678333,-64.88591667,"2023-08-31",243,"Northeast Bank",NA,NA,26,358,"complete.returns","","4Xr","4Xq"
567119,"2023-08-29",241,"Scots Bay",45.20138889,-64.88638889,"2023-08-31",243,"Northeast Bank",NA,NA,26,2,"complete.returns","","4Xr","4Xq"
512790,"2021-08-10",222,"Long Island",44.3525,-66.3735,"2024-09-17",261,"Other",NA,NA,NA,1134,"complete.returns","","4Xq",NA
507308,"2022-06-29",180,"German Bank",43.616667,-66.6,"2022-07-07",188,"Patch",NA,NA,37.6,8,"complete.returns","","4Xq",NA
485775,"2021-06-13",164,"Gannet Dry Ledge",43.62583333,-67.00316667,"2021-07-14",195,"Prong",NA,NA,92,31,"complete.returns","","4Xq","4Xr"
484725,"2021-07-13",194,"SW Grounds",43.0655,-65.959,"2021-08-09",221,"Prong",NA,NA,95,27,"complete.returns","","4Xp","4Xr"
44186,"2019-06-05",156,"Grand Manan Banks",44.2885,-66.9765,"2019-06-17",168,"Prong",NA,NA,NA,12,"complete.returns","","4Xq","4Xr"
44217,"2019-06-05",156,"Grand Manan Banks",44.2885,-66.9765,"2019-06-20",171,"Prong",NA,NA,NA,15,"complete.returns","","4Xq","4Xr"
44882,"2019-06-12",163,"Grand Manan Banks",44.392,-66.7198,"2019-06-17",168,"Prong",NA,NA,NA,5,"complete.returns","","4Xq","4Xr"
44979,"2019-06-12",163,"Grand Manan Banks",44.392,-66.7198,"2019-06-18",169,"Prong",NA,NA,NA,6,"complete.returns","","4Xq","4Xr"
204236,"2019-06-12",163,"Grand Manan Banks",44.392,-66.7198,"2019-06-20",171,"Prong",NA,NA,NA,8,"complete.returns","","4Xq","4Xr"
426370,"2016-07-26",208,"Grand Manan Banks",44.1407,-67.1493,"2016-11-16",321,"Prong",NA,NA,NA,113,"complete.returns","","4Xq","4Xr"
426501,"2016-07-26",208,"Grand Manan Banks",44.1407,-67.1493,"2016-09-20",264,"Prong",NA,NA,NA,56,"complete.returns","","4Xq","4Xr"
426600,"2016-07-26",208,"Grand Manan Banks",44.1407,-67.1493,"2016-09-20",264,"Prong",NA,NA,NA,56,"complete.returns","","4Xq","4Xr"
426682,"2016-07-26",208,"Grand Manan Banks",44.1407,-67.1493,"2016-09-20",264,"Prong",NA,NA,NA,56,"complete.returns","","4Xq","4Xr"
428420,"2016-08-04",217,"Grand Manan Banks",44.0895,-67.1285,"2016-09-16",260,"Prong",NA,NA,NA,43,"complete.returns","","4Xq","4Xr"
433477,"2016-08-17",230,"Grand Manan Banks",44.258,-66.9992,"2016-09-15",259,"Prong",NA,NA,NA,29,"complete.returns","","4Xq","4Xr"
438411,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
438662,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
438666,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-20",171,"Prong",NA,NA,NA,16,"complete.returns","","4Xq","4Xr"
438687,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
438742,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
438877,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
438889,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
438897,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
438969,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
443903,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
443922,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
443926,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-19",170,"Prong",NA,NA,NA,15,"complete.returns","","4Xq","4Xr"
443946,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-06",157,"Prong",NA,NA,NA,2,"complete.returns","","4Xq","4Xr"
443983,"2019-06-04",155,"Grand Manan Banks",44.291,-66.973,"2019-06-21",172,"Prong",NA,NA,NA,17,"complete.returns","","4Xq","4Xr"
445100,"2018-07-03",184,"Grand Manan",44.64683333,-66.6555,"2019-06-20",171,"Prong",NA,NA,NA,352,"complete.returns","","4Xr","4Xr"
585308,"2022-06-07",158,"Grand Manan Banks",44.26686667,-67.02238333,"2022-07-21",202,"Sandy Cove",NA,NA,122.5,44,"complete.returns","","4Xq","4Xs"
517337,"2021-09-21",264,"German Bank",43.265,-66.381,"2022-08-22",234,"Sandy Cove",NA,NA,117,335,"complete.returns","","4Xq","4Xs"
41265,"2020-06-10",162,"Lurcher",43.76833333,-66.8817,"2020-07-29",211,"Sandy Cove",NA,NA,92,49,"complete.returns","","4Xq","4Xs"
206160,"2020-06-08",160,"Grand Manan Banks",44.28066667,-66.9967,"2020-07-28",210,"Sandy Cove",NA,NA,88,50,"complete.returns","","4Xq","4Xs"
207933,"2020-07-17",199,"Trinity",44.13183,-66.4868,"2020-07-28",210,"Sandy Cove",NA,NA,88,11,"complete.returns","","4Xq","4Xs"
206632,"2020-07-16",198,"Trinity",44.07733,-66.435,"2020-07-28",210,"Sandy Cove",NA,NA,88,12,"complete.returns","","4Xq","4Xs"
204869,"2020-06-07",159,"Grand Manan Banks",44.27216667,-67.0127,"2020-07-28",210,"Sandy Cove",NA,NA,88,51,"complete.returns","","4Xq","4Xs"
416466,"2019-08-05",217,"Scots Bay",45.16448,-65.0497,"2019-09-17",260,"Sandy Cove NS",NA,NA,NA,43,"complete.returns","","4Xr",NA
416636,"2019-08-19",231,"Scots Bay",45.202,-64.98,"2019-09-06",249,"Sandy Cove NS",NA,NA,NA,18,"complete.returns","","4Xr",NA
446597,"2019-06-19",170,"Gannet Dry Ledge",43.63685,-66.9181,"2019-07-11",192,"Sandy Cove NS",NA,NA,NA,22,"complete.returns","","4Xq",NA
452393,"2019-07-04",185,"Grand Manan Banks",44.28208333,-66.9652,"2019-07-10",191,"Sandy Cove NS",NA,NA,NA,6,"complete.returns","","4Xq",NA
455068,"2019-07-21",202,"Scots Bay",45.1882,-65.0188,"2019-08-20",232,"Sandy Cove NS",NA,NA,NA,30,"complete.returns","","4Xr",NA
455602,"2019-07-21",202,"Scots Bay",44.977,-65.4,"2019-08-20",232,"Sandy Cove NS",NA,NA,NA,30,"complete.returns","","4Xr",NA
455976,"2019-07-23",204,"Lurcher",43.91701667,-66.5047,"2019-08-20",232,"Sandy Cove NS",NA,NA,NA,28,"complete.returns","","4Xq",NA
456401,"2019-07-26",207,"Lurcher",43.8427,-66.5043,"2019-08-28",240,"Sandy Cove NS",NA,NA,NA,33,"complete.returns","","4Xq",NA
459313,"2019-08-05",217,"Scots Bay",45.23232,-64.904,"2019-09-06",249,"Sandy Cove NS",NA,NA,NA,32,"complete.returns","","4Xr",NA
459364,"2019-08-05",217,"Scots Bay",45.23232,-64.904,"2019-08-29",241,"Sandy Cove NS",NA,NA,NA,24,"complete.returns","","4Xr",NA
459394,"2019-08-05",217,"Scots Bay",45.23232,-64.904,"2019-08-28",240,"Sandy Cove NS",NA,NA,NA,23,"complete.returns","","4Xr",NA
460003,"2019-07-23",204,"Lurcher",43.91701667,-66.5047,"2019-09-06",249,"Sandy Cove NS",NA,NA,NA,45,"complete.returns","","4Xq",NA
460094,"2019-07-23",204,"Lurcher",43.91701667,-66.5047,"2019-08-20",232,"Sandy Cove NS",NA,NA,NA,28,"complete.returns","","4Xq",NA
460183,"2019-07-24",205,"Lurcher",43.84401667,-66.5076,"2019-09-17",260,"Sandy Cove NS",NA,NA,NA,55,"complete.returns","","4Xq",NA
490487,"2021-06-21",172,"German Bank",43.48316667,-66.8665,"2022-07-11",192,"Scots Bay",NA,NA,182,385,"complete.returns","","4Xq","4Xr"
41089,"2020-06-10",162,"Lurcher",43.76833333,-66.8817,"2020-08-24",237,"Scots Bay",NA,NA,126,75,"complete.returns","","4Xq","4Xr"
416008,"2019-08-05",217,"Scots Bay",45.2091,-64.8406,"2019-08-06",218,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
416418,"2019-08-05",217,"Scots Bay",45.16448,-65.0497,"2020-08-25",238,"Scots Bay",NA,NA,72,386,"complete.returns","","4Xr","4Xr"
419912,"2016-06-17",169,"Gannet Dry Ledge",43.6007,-66.9387,"2017-01-20",20,"Scots Bay",NA,NA,NA,217,"complete.returns","","4Xq","4Xr"
448912,"2017-06-14",165,"Lurcher",43.70683333,-66.8457,"2017-07-31",212,"Scots Bay",NA,NA,NA,47,"complete.returns","","4Xq","4Xr"
455076,"2019-07-21",202,"Scots Bay",45.1882,-65.0188,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455079,"2019-07-21",202,"Scots Bay",45.1882,-65.0188,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455080,"2019-07-21",202,"Scots Bay",45.1882,-65.0188,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455143,"2019-07-21",202,"Scots Bay",45.1882,-65.0188,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455147,"2019-07-21",202,"Scots Bay",45.1882,-65.0188,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455260,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455308,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455322,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455336,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455352,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455358,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455361,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455365,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455390,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455392,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455493,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455499,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
455500,"2019-07-21",202,"Scots Bay",45.1977,-64.9887,"2019-07-22",203,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
456509,"2019-07-28",209,"Trinity",44.1137,-66.4637,"2019-09-16",259,"Scots Bay",NA,NA,NA,50,"complete.returns","","4Xq","4Xr"
459268,"2019-08-05",217,"Scots Bay",45.23232,-64.904,"2019-08-20",232,"Scots Bay",NA,NA,NA,15,"complete.returns","","4Xr","4Xr"
460131,"2019-07-23",204,"Lurcher",43.91701667,-66.5047,"2019-09-03",246,"Scots Bay",NA,NA,NA,42,"complete.returns","","4Xq","4Xr"
461321,"2018-09-03",246,"Scots Bay",45.178,-64.9832,"2018-09-04",247,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
461337,"2018-09-03",246,"Scots Bay",45.178,-64.9832,"2018-09-04",247,"Scots Bay",NA,NA,NA,1,"complete.returns","","4Xr","4Xr"
462600,"2021-08-02",214,"Scots Bay",45.1503,-64.98566667,"2021-08-18",230,"Scots Bay",NA,NA,16,16,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
462648,"2021-08-02",214,"Scots Bay",45.1503,-64.98566667,"2021-08-03",215,"Scots Bay",NA,NA,88,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
463346,"2021-08-17",229,"Scots Bay",45.13168333,-65.07638333,"2021-08-19",231,"Scots Bay",NA,NA,79,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
463463,"2021-08-18",230,"Scots Bay",45.1419,-65.03458333,"2021-08-19",231,"Scots Bay",NA,NA,134,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
469727,"2021-07-18",199,"Scots Bay",45.29146667,-64.92868333,"2021-07-20",201,"Scots Bay",NA,NA,142,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
469743,"2021-07-18",199,"Scots Bay",45.29146667,-64.92868333,"2021-07-19",200,"Scots Bay",NA,NA,110,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
469867,"2021-07-18",199,"Scots Bay",45.30021667,-64.864,"2021-07-21",202,"Scots Bay",NA,NA,43,3,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
470090,"2022-07-26",207,"Scots Bay",45.21168333,-64.852,"2022-07-29",210,"Scots Bay",NA,NA,99,3,"complete.returns","","4Xr","4Xr"
480874,"2020-08-24",237,"Scots Bay",45.18795,-65.0152,"2020-08-25",238,"Scots Bay",NA,NA,72,1,"complete.returns","","4Xr","4Xr"
486889,"2021-08-02",214,"Scots Bay",45.158,-64.97916667,"2021-08-03",215,"Scots Bay",NA,NA,55,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
486911,"2021-08-02",214,"Scots Bay",45.158,-64.97916667,"2021-08-03",215,"Scots Bay",NA,NA,55,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
494355,"2021-08-17",229,"Scots Bay",45.13783333,-65.061,"2021-08-19",231,"Scots Bay",NA,NA,87,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
494392,"2021-08-17",229,"Scots Bay",45.13783333,-65.061,"2021-08-19",231,"Scots Bay",NA,NA,134,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
494405,"2021-08-17",229,"Scots Bay",45.13783333,-65.061,"2021-08-19",231,"Scots Bay",NA,NA,87,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
494476,"2021-08-17",229,"Scots Bay",45.154,-64.99533333,"2021-08-19",231,"Scots Bay",NA,NA,79,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
495455,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495458,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495462,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495471,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495479,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495488,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495489,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495498,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495506,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495517,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495553,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495555,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495565,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495566,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495600,"2022-08-07",219,"Scots Bay",45.15131667,-65.03181667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
495666,"2022-08-07",219,"Scots Bay",45.1864,-64.92838333,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
495848,"2022-08-07",219,"Scots Bay",45.1864,-64.92838333,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
495962,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
495990,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
495993,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
499156,"2022-07-27",208,"Scots Bay",45.18333333,-64.91666667,"2022-07-28",209,"Scots Bay",NA,NA,55,1,"complete.returns","","4Xr","4Xr"
499203,"2022-07-27",208,"Scots Bay",45.18333333,-64.91666667,"2022-08-09",221,"Scots Bay",NA,NA,116,13,"complete.returns","","4Xr","4Xr"
500041,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500047,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500052,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500063,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500073,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500103,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500131,"2022-08-07",219,"Scots Bay",45.16176667,-65.00546667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500195,"2022-08-07",219,"Scots Bay",45.15536667,-65.10636667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500225,"2022-08-07",219,"Scots Bay",45.15536667,-65.10636667,"2022-08-17",229,"Scots Bay",NA,NA,115,10,"complete.returns","","4Xr","4Xr"
500256,"2022-08-07",219,"Scots Bay",45.15536667,-65.10636667,"2022-08-10",222,"Scots Bay",NA,NA,98,3,"complete.returns","","4Xr","4Xr"
500296,"2022-08-07",219,"Scots Bay",45.15536667,-65.10636667,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
506117,"2022-08-09",221,"Scots Bay",45.15576667,-65.01695,"2022-08-10",222,"Scots Bay",NA,NA,98,1,"complete.returns","","4Xr","4Xr"
515196,"2021-07-18",199,"Scots Bay",45.28916667,-64.95966667,"2021-07-19",200,"Scots Bay",NA,NA,154,1,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
515504,"2021-07-18",199,"Scots Bay",45.29666667,-64.85283333,"2021-07-20",201,"Scots Bay",NA,NA,72,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
518513,"2022-08-08",220,"Scots Bay",45.1905,-64.899167,"2022-08-10",222,"Scots Bay",NA,NA,98,2,"complete.returns","","4Xr","4Xr"
518517,"2022-08-08",220,"Scots Bay",45.1905,-64.899167,"2022-08-10",222,"Scots Bay",NA,NA,98,2,"complete.returns","","4Xr","4Xr"
518626,"2022-08-08",220,"Scots Bay",45.1905,-64.899167,"2022-08-10",222,"Scots Bay",NA,NA,98,2,"complete.returns","","4Xr","4Xr"
518630,"2022-08-08",220,"Scots Bay",45.1905,-64.899167,"2022-08-10",222,"Scots Bay",NA,NA,98,2,"complete.returns","","4Xr","4Xr"
518735,"2022-08-08",220,"Scots Bay",45.1905,-64.899167,"2022-08-10",222,"Scots Bay",NA,NA,98,2,"complete.returns","","4Xr","4Xr"
518748,"2022-08-08",220,"Scots Bay",45.1905,-64.899167,"2022-08-10",222,"Scots Bay",NA,NA,98,2,"complete.returns","","4Xr","4Xr"
518780,"2022-08-08",220,"Scots Bay",45.1905,-64.899167,"2022-08-10",222,"Scots Bay",NA,NA,98,2,"complete.returns","","4Xr","4Xr"
531273,"2020-06-14",166,"Scots Bay",45.26863,-64.9492,"2020-06-15",167,"Scots Bay",NA,NA,131,1,"complete.returns","","4Xr","4Xr"
531382,"2020-08-10",223,"Scots Bay",45.09808,-65.0482,"2020-08-13",226,"Scots Bay",NA,NA,68,3,"complete.returns","","4Xr","4Xr"
550037,"2020-08-10",223,"Scots Bay",45.11367,-65.016,"2020-08-12",225,"Scots Bay",NA,NA,71,2,"complete.returns","","4Xr","4Xr"
581083,"2021-06-06",157,"Scots Bay",45.275,-64.961111,"2021-06-08",159,"Scots Bay",NA,NA,151.1,2,"complete.returns","Scots Bay (Area 8)","4Xr","4Xr"
585852,"2022-08-07",219,"Scots Bay",45.146,-65.0465,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
585856,"2022-08-07",219,"Scots Bay",45.146,-65.0465,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
585858,"2022-08-07",219,"Scots Bay",45.146,-65.0465,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
585860,"2022-08-07",219,"Scots Bay",45.146,-65.0465,"2022-08-09",221,"Scots Bay",NA,NA,116,2,"complete.returns","","4Xr","4Xr"
