"","TAG_NUMBER","plantReturnPlace","ReturnDate","ReturnVessel","ReturnGearType","ReturnCompany","Catch.plant","dataorigin","WEIRNO","portCode","OfficialReturnPlace","ReturnNAFO","Vessel","X_return","Y_return","Catch.DFO","Wharf_Name","Actual.Date"
"88","416691","Scots Bay",2019-08-21,"Fundy Monarch","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.16667,-64.88333,95.00001,NA,2019-08-18
"89","417007","Southwest Bank",2016-07-14,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.16233,-67.093,45,NA,2016-07-13
"90","417029","Southwest Bank",2016-08-11,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.2555,-67.01717,35.538475,NA,2016-08-10
"91","417050","Northeast Bank",2016-08-18,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.30333,-67.11517,55.00002,NA,2016-08-17
"92","417180","Southwest Bank",2016-08-04,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.125,-67.121,72.999975,NA,2016-08-03
"93","417442","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"94","417479","Southwest Bank",2016-08-22,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.258,-66.99833,53.99999,NA,2016-08-21
"95","417512","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"96","417617","Northeast Bank",2016-08-17,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.31667,-66.96667,53,NA,2016-08-16
"97","417623","Southwest Bank",2016-07-25,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.12167,-67.15317,35,NA,2016-07-24
"98","417729","Southwest Bank",2016-08-08,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.095,-67.1285,66.000025,NA,2016-08-07
"99","417874","Northeast Bank",2016-08-31,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.32483,-66.95417,30,NA,2016-08-30
"100","417955","Southwest Bank",2016-08-22,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.258,-66.99833,53.99999,NA,2016-08-21
"101","418119","Northeast Bank",2016-09-09,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.264,-67.00717,26,NA,2016-09-08
"102","418175","Northeast Bank",2016-09-01,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28433,-67.0095,63,NA,2016-08-31
"103","418828","Northeast Bank",2016-09-06,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.256,-67.03467,53.99999,NA,2016-09-05
"104","418844","Northeast Bank",2016-08-16,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.26567,-67.11517,61,NA,2016-08-15
"105","419130","Southwest Bank",2016-07-27,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.15,-67.1,41,NA,2016-07-26
"106","419252","German Bank",2016-06-21,"Lady Melissa","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.5,-66.75,9,NA,2016-06-20
"107","419373","German Bank",2016-08-25,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.33333,70.000016,NA,2016-08-24
"108","419513","Tear Drop",2016-06-28,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.6,-66.91667,61.99998,NA,2016-06-27
"109","419530","Tear Drop",2016-06-17,"Lady Janice II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.55,-66.96667,42.506016,NA,2016-06-17
"110","419581","German Bank",2016-06-17,"Lady Janice II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.55,-66.96667,42.506016,NA,2016-06-17
"111","420572","Tear Drop",2017-06-09,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.61667,-66.9,47,NA,2017-06-08
"112","420714","Scots Bay",2016-07-31,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.21667,-64.8,79.99997,NA,2016-07-31
"113","420881","NW of German Bank",2016-07-05,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.51667,-66.66667,100.00004,NA,2016-07-05
"114","420894","NW of German Bank",2016-07-05,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.51667,-66.66667,100.00004,NA,2016-07-05
"115","420908","German Bank",2016-09-02,"Lady Janice II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.46667,-66.33333,100.99998,NA,2016-09-02
"116","420925","NW of German Bank",2016-07-05,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.51667,-66.66667,100.00004,NA,2016-07-05
"117","420927","NW of German Bank",2016-07-05,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.51667,-66.66667,100.00004,NA,2016-07-05
"118","420971","NW of German Bank",2016-07-05,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.51667,-66.66667,100.00004,NA,2016-07-05
"119","420973","NW of German Bank",2016-07-05,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.51667,-66.66667,100.00004,NA,2016-07-05
"120","421170","Scots Bay",2016-08-15,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.15467,-64.99533,45.99999,NA,2016-08-13
"121","421549","German Bank",2016-08-29,"Lady Janice II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.33333,100.7143,NA,2016-08-29
"122","421619","Scots Bay",2016-08-16,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.15,-65.03333,67.999995,NA,2016-08-15
"123","421726","German Bank",2016-08-25,"Leroy & Barry II","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.31667,77.000025,NA,2016-08-24
"124","421727","Tear Drop",2016-07-06,"Lady Melissa","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.73333,90.99996,NA,2016-07-05
"125","421745","German Bank",2016-08-22,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.36667,-66.33333,93.999962,NA,2016-08-22
"126","421877","SpawnTow",2016-08-24,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.41667,-66.35,134.000055,NA,2016-08-23
"127","422315","German Bank",2016-07-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.494,-66.8,68.00003,NA,2016-07-06
"128","422345","German Bank",2016-08-30,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.41667,-66.33333,40.000005,NA,2016-08-29
"129","422788","German Bank",2016-08-31,"Leroy & Barry II","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.33333,78,NA,2016-08-30
"130","423308","Gully 4Xq",2016-08-04,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.38333,-66.4,18,NA,2016-08-04
"131","423592","German Bank",2016-08-11,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.33333,-66.41667,61.00002,NA,2016-08-11
"132","423786","German Bank",2017-09-07,"Brunswick Provider","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45133,-66.3405,98,NA,2017-09-06
"133","424951","German Bank",2016-08-17,"Lady Janice II","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.33333,98.000005,NA,2016-08-16
"134","424996","German Bank",2016-08-10,"Leroy & Barry II","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.35,-66.4,75.000036,NA,2016-08-09
"135","425060","Southwest Bank",2016-07-22,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.13333,-67.1,45.99999,NA,2016-07-21
"136","425379","White Head Grand Manan",2016-10-31,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.64867,-66.65933,63,NA,2016-10-30
"137","425765","Northeast Bank",2016-09-07,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.25067,-67.04283,60,NA,2016-09-06
"138","425773","Southwest Bank",2016-07-28,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.11867,-67.1475,68.99998,NA,2016-07-27
"139","425809","Northeast Bank",2016-08-22,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.258,-66.99833,53.99999,NA,2016-08-21
"140","426125","Northeast Bank",2016-08-17,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.31667,-66.96667,53,NA,2016-08-16
"141","426195","Northeast Bank",2016-09-07,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.25067,-67.04283,60,NA,2016-09-06
"142","426234","Northeast Bank",2016-09-02,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28333,-67.02333,43.99997,NA,2016-09-01
"143","426247","White Head Grand Manan",2016-10-14,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.65,-66.65,42.99997,NA,2016-10-14
"144","426501","Prong",2016-09-20,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.423,-66.77617,56.00001,NA,2016-09-19
"145","426600","Prong",2016-09-20,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.423,-66.77617,56.00001,NA,2016-09-19
"146","426633","Northeast Bank",2016-09-09,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.25,-67.11667,53.99999,NA,2016-09-09
"147","426821","German Bank",2016-09-07,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.46167,-66.34667,65,NA,2016-09-06
"148","426936","Northeast Bank",2016-08-19,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.26667,-66.96667,98,NA,2016-08-18
"149","427393","Northeast Bank",2016-08-17,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.31667,-66.96667,53,NA,2016-08-16
"150","427496","Northeast Bank",2016-09-06,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.256,-67.03467,53.99999,NA,2016-09-05
"151","427727","Northeast Bank",2016-08-25,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.25317,-67.02167,63.999975,NA,2016-08-24
"152","427813","Northeast Bank",2016-08-25,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.25317,-67.02167,63.999975,NA,2016-08-24
"153","427820","Northeast Bank",2016-08-19,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.27933,-66.9895,24,NA,2016-08-18
"154","428167","Northeast Bank",2016-08-19,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.258,-66.99917,53.99999,NA,2016-08-18
"155","428374","Northeast Bank",2016-08-23,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.127,-67.13617,63.999985,NA,2016-08-22
"156","428424","Southwest Bank",2016-08-23,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.127,-67.13617,63.999985,NA,2016-08-22
"157","428528","Northeast Bank",2016-09-06,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.256,-67.03467,53.99999,NA,2016-09-05
"158","428586","Northeast Bank",2016-08-11,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.2555,-67.01717,35.538475,NA,2016-08-10
"159","428673","Northeast Bank",2016-09-06,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.256,-67.03467,53.99999,NA,2016-09-05
"160","430142","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"161","430283","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"162","430295","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"163","430464","Northeast Bank",2016-08-17,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.31667,-66.96667,53,NA,2016-08-16
"164","430522","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"165","430705","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"166","430859","Northeast Bank",2016-08-17,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.265,-67.11417,53.99999,NA,2016-08-16
"167","431162","German Bank",2016-08-22,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.36667,-66.33333,93.999962,NA,2016-08-22
"168","431354","German Bank",2016-08-16,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.35,123.000064,NA,2016-08-16
"169","431444","Long Island",2016-09-14,"Lady Janice II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,44.2375,-66.37083,101,NA,2016-09-13
"170","431506","German Bank",2016-08-25,"Lady Janice II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.28333,134.000055,NA,2016-08-24
"171","431509","German Bank",2016-08-23,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.41667,-66.35,170,NA,2016-08-23
"172","431543","German Bank",2016-08-23,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.41667,-66.35,170,NA,2016-08-23
"173","431545","German Bank",2016-08-17,"Lady Janice II","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.33333,98.000005,NA,2016-08-16
"174","431555","German Bank",2016-08-23,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.41667,-66.35,170,NA,2016-08-23
"175","431604","Scots Bay",2016-08-16,"Lady Melissa","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.15,-64.96667,70.999992,NA,2016-08-15
"176","431629","SpawnTow",2016-08-24,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.41667,-66.35,134.000055,NA,2016-08-23
"177","431635","German Bank",2016-08-23,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.44,-66.33333,40.999995,NA,2016-08-22
"178","431647","German Bank",2016-08-15,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.35,221.99991,NA,2016-08-14
"179","431662","German Bank",2016-08-17,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.35,136.00002,NA,2016-08-16
"180","431690","German Bank",2016-08-25,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.33333,70.000016,NA,2016-08-24
"181","431699","German Bank",2016-08-22,"Leroy & Barry II","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.36667,-66.33333,67.99998,NA,2016-08-21
"182","431880","German Bank",2016-09-02,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.46667,-66.33333,102,NA,2016-09-02
"183","432950","Scots Bay",2019-09-03,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.15,-64.91667,77,NA,2019-09-02
"184","433341","Northeast Bank",2016-09-09,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.264,-67.00717,26,NA,2016-09-08
"185","433596","Long Island",2016-10-04,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,44.31667,-66.31667,63.000015,NA,2016-10-03
"186","433731","Southwest Bank",2016-08-23,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.127,-67.13617,63.999985,NA,2016-08-22
"187","435040","German Bank",2016-08-22,"Lady Melissa","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.31667,140.000034,NA,2016-08-21
"188","435461","German Bank",2016-08-12,"Lady Janice II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.33333,-66.41667,77.368425,NA,2016-08-11
"189","435502","German Bank",2016-09-13,"Lady Janice II","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.44133,-66.32867,135.999945,NA,2016-09-13
"190","436142","Northeast Bank",2016-09-02,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28333,-67.02333,43.99997,NA,2016-09-01
"191","436331","Northeast Bank",2016-09-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28333,-67,78,NA,2016-09-05
"192","437082","German Bank",2017-07-19,"Lady Melissa","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.28333,-66.38333,33.999999,NA,2017-07-18
"193","437173","German Bank",2016-09-13,"Lady Janice II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.44133,-66.32867,135.999945,NA,2016-09-13
"194","437718","North West Ledge",2016-10-03,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,44.31667,-66.28333,70,NA,2016-10-02
"195","437865","German Bank",2016-08-22,"Lady Melissa","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.31667,140.000034,NA,2016-08-21
"196","438411","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"197","438662","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"198","438666","Prong",2019-06-20,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.41667,-66.71667,57.00002,NA,2019-06-19
"199","438680","Scots Bay",2019-06-24,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.1465,-64.94783,84.999957,NA,2019-06-23
"200","438687","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"201","438742","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"202","438877","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"203","438889","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"204","438897","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"205","438969","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"206","439384","Northeast Bank",2017-09-26,"Brunswick Provider","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28333,-67,69,NA,2017-09-25
"207","439468","Northeast Bank",2017-09-25,"Brunswick Provider","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.26667,-67,63.999975,NA,2017-09-24
"208","439523","Northeast Bank",2017-09-19,"Brunswick Provider","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.26667,-67,44,NA,2017-09-18
"209","439546","Northeast Bank",2017-09-18,"Canada 100","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28283,-66.99583,53.000012,NA,2017-09-17
"210","439800","Northeast Bank",2017-09-26,"Brunswick Provider","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28333,-67,69,NA,2017-09-25
"211","439808","NE Bank",2017-09-26,"Brunswick Provider","","",NA,"DFOmailedin2023.csv",NA,NA,NA,"5YB",NA,44.28333,-67,69,NA,2017-09-25
"212","439872","Northeast Bank",2017-09-26,"Brunswick Provider","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28333,-67,69,NA,2017-09-25
"213","440021","German Bank",2016-08-15,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.35,221.99991,NA,2016-08-14
"214","440150","North West Ledge",2016-10-04,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,44.31667,-66.31667,63.000015,NA,2016-10-03
"215","440222","White Head Grand Manan",2016-10-31,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.64867,-66.65933,63,NA,2016-10-30
"216","440261","Scots Bay",2016-08-16,"Lady Melissa","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.15,-64.96667,70.999992,NA,2016-08-15
"217","440457","German Bank",2016-08-17,"Lady Janice II","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.33333,98.000005,NA,2016-08-16
"218","440591","German Bank",2016-08-25,"Leroy & Barry II","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.43333,-66.31667,77.000025,NA,2016-08-24
"219","440787","German Bank",2016-08-23,"Sealife II","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.41667,-66.35,170,NA,2016-08-23
"220","440888","German Bank",2016-09-13,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45833,-66.34167,55,NA,2016-09-13
"221","440910","German Bank",2016-08-12,"Sealife II","Purse Seine","Comeau Sea Foods",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.38333,-66.35,15,NA,2016-08-11
"222","441773","German Bank",2018-09-25,"Leroy & Barry II","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.46667,-66.35333,48.999991,NA,2018-09-24
"223","441801","Scots Bay",2019-08-05,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,45.2,-64.93333,117,NA,2019-08-05
"224","443903","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"225","443922","Prong",2019-06-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.273,-66.97333,53.999995,NA,2019-06-05
"226","443926","Prong",2019-06-19,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.4185,-66.692,51,NA,2019-06-18
"227","443946","Prong",2019-06-06,"Fundy Monarch","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28333,-66.98333,72,NA,2019-06-05
"228","443983","Prong",2019-06-21,"Fundy Monarch","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.4,-66.71667,10,NA,2019-06-20
"229","444640","Northeast Bank",2017-09-18,"Canada 100","Purse Seine","Connors ",NA,"rawReturn.csv",NA,NA,NA,"5YB",NA,44.28283,-66.99583,53.000012,NA,2017-09-17
"230","445100","Prong",2019-06-20,"Canada 100","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XS",NA,44.4155,-66.7085,24.137925,NA,2019-06-19
"231","445793","McDormant Patch",2019-09-06,"Brunswick Provider","Purse Seine","Connors",NA,"rawReturn.csv",NA,NA,NA,"4XR",NA,44.5,-66.08333,82.00001,NA,2019-09-06
"232","445880","German Bank",2018-09-24,"Lady Melissa","Purse Seine","Sealife",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.4745,-66.35333,140.000003,NA,2018-09-24
"233","445969","German Bank",2018-10-02,"Morning Star","Purse Seine","Scotia Gardens",NA,"rawReturn.csv",NA,NA,NA,"4XQ",NA,43.45,-66.35,63.000015,NA,2018-10-02
