station_name,Date,mean_temp,total_precip,total_snow,total_rain,spd_max_gust,min_temp,max_temp,heat_deg_days,cool_deg_days,twoweeks
YARMOUTH A,2000-03-06,0.5,0,0,0,41,-1.6,2.6,17.5,0,2000-02-21
YARMOUTH A,2000-03-07,2.2,0,0,0,46,-1.4,5.8,15.8,0,2000-02-22
YARMOUTH A,2000-03-08,1,0,0,0,37,-3.5,5.4,17,0,2000-02-23
YARMOUTH A,2000-03-09,2.8,1.2,0,1.2,59,-3.2,8.7,15.2,0,2000-02-24
YARMOUTH A,2000-03-10,-0.3,0,0,0,61,-5.5,4.9,18.3,0,2000-02-25
YARMOUTH A,2000-03-11,-2.3,2,2,0,43,-6.7,2.2,20.3,0,2000-02-26
YARMOUTH A,2000-03-12,5.4,29.4,0.8,28.6,65,-0.3,11.1,12.6,0,2000-02-27
YARMOUTH A,2000-03-13,-0.4,0,0,0,56,-3.3,2.5,18.4,0,2000-02-28
YARMOUTH A,2000-03-14,-2.1,0,0,0,33,-7.3,3.2,20.1,0,2000-02-29
YARMOUTH A,2000-03-15,5.6,0,0,0,52,2.6,8.6,12.4,0,2000-03-01
YARMOUTH A,2000-03-16,8.5,0,0,0,61,6.4,10.6,9.5,0,2000-03-02
YARMOUTH A,2000-03-17,0.6,39.8,4,35.8,78,-5.8,7,17.4,0,2000-03-03
YARMOUTH A,2000-03-18,-5.6,0,0,0,63,-8,-3.1,23.6,0,2000-03-04
YARMOUTH A,2000-03-19,-1.8,0,0,0,35,-8.4,4.8,19.8,0,2000-03-05
YARMOUTH A,2000-03-20,1.1,0,0,0,NA,-3.9,6.1,16.9,0,2000-03-06
YARMOUTH A,2000-03-21,4.7,0,0,0,32,-1.5,10.8,13.3,0,2000-03-07
YARMOUTH A,2000-03-22,5.4,0,0,0,33,-1.8,12.5,12.6,0,2000-03-08
YARMOUTH A,2000-03-23,1.6,0,0,0,NA,-3,6.1,16.4,0,2000-03-09
YARMOUTH A,2000-03-24,4.8,0,0,0,52,0.2,9.4,13.2,0,2000-03-10
YARMOUTH A,2000-03-25,3.2,0.4,0,0.4,NA,-1.7,8,14.8,0,2000-03-11
YARMOUTH A,2000-03-26,7.5,0,0,0,37,3.9,11,10.5,0,2000-03-12
YARMOUTH A,2000-03-27,5.1,0,0,0,39,1.1,9.1,12.9,0,2000-03-13
YARMOUTH A,2000-03-28,7.4,16.8,0,16.8,82,1,13.8,10.6,0,2000-03-14
YARMOUTH A,2000-03-29,6.2,2.2,0,2.2,46,1.4,10.9,11.8,0,2000-03-15
YARMOUTH A,2000-03-30,6.3,0,0,0,46,3.8,8.8,11.7,0,2000-03-16
YARMOUTH A,2000-03-31,5.3,0,0,0,NA,0.6,10,12.7,0,2000-03-17
YARMOUTH A,2000-04-01,5,0,0,0,37,2.4,7.6,13,0,2000-03-18
YARMOUTH A,2000-04-02,6.6,0.6,0,0.6,48,1.6,11.5,11.4,0,2000-03-19
YARMOUTH A,2000-04-03,9.2,2,0,2,NA,5.4,12.9,8.8,0,2000-03-20
YARMOUTH A,2000-04-04,9.3,19.6,0,19.6,56,7.3,11.3,8.7,0,2000-03-21
YARMOUTH A,2000-04-05,6.4,3.6,0,3.6,56,3,9.7,11.6,0,2000-03-22
YARMOUTH A,2000-04-06,4.4,1.2,0,1.2,56,1.9,6.9,13.6,0,2000-03-23
YARMOUTH A,2000-04-07,5.1,0,0,0,33,2.3,7.9,12.9,0,2000-03-24
YARMOUTH A,2000-04-08,8.1,0,0,0,52,4,12.1,9.9,0,2000-03-25
YARMOUTH A,2000-04-09,9.3,8.8,0,8.8,93,2.7,15.9,8.7,0,2000-03-26
YARMOUTH A,2000-04-10,4.3,0.4,0.4,0,74,1.3,7.2,13.7,0,2000-03-27
YARMOUTH A,2000-04-11,3.3,0,0,0,46,-0.8,7.3,14.7,0,2000-03-28
YARMOUTH A,2000-04-12,5.9,2.4,0,2.4,56,1.2,10.6,12.1,0,2000-03-29
YARMOUTH A,2000-04-13,2.8,0,0,0,56,0.4,5.2,15.2,0,2000-03-30
YARMOUTH A,2000-04-14,4.6,0,0,0,44,1.2,8,13.4,0,2000-03-31
YARMOUTH A,2000-04-15,8.6,0,0,0,59,5.6,11.6,9.4,0,2000-04-01
YARMOUTH A,2000-04-16,5.6,0.4,0,0.4,46,1.5,9.6,12.4,0,2000-04-02
YARMOUTH A,2000-04-17,3.8,0,0,0,37,0.8,6.8,14.2,0,2000-04-03
YARMOUTH A,2000-04-18,4.9,0,0,0,43,0.5,9.2,13.1,0,2000-04-04
YARMOUTH A,2000-04-19,3.9,15,0,15,46,2.5,5.3,14.1,0,2000-04-05
YARMOUTH A,2000-04-20,7.2,0.8,0,0.8,39,3.9,10.4,10.8,0,2000-04-06
YARMOUTH A,2000-04-21,9.5,0,0,0,NA,3.9,15.1,8.5,0,2000-04-07
YARMOUTH A,2000-04-22,5.9,0.2,0,0.2,56,4,7.8,12.1,0,2000-04-08
YARMOUTH A,2000-04-23,13.1,1.4,0,1.4,39,7.8,18.4,4.9,0,2000-04-09
YARMOUTH A,2000-04-24,6.1,5.2,0,5.2,43,2.6,9.6,11.9,0,2000-04-10
YARMOUTH A,2000-04-25,4.6,0,0,0,43,1.3,7.8,13.4,0,2000-04-11
YARMOUTH A,2000-04-26,3.6,9.8,0,9.8,52,1.1,6,14.4,0,2000-04-12
YARMOUTH A,2000-04-27,5,1.8,0,1.8,41,2.5,7.4,13,0,2000-04-13
YARMOUTH A,2000-04-28,6.1,0,0,0,32,3.7,8.4,11.9,0,2000-04-14
YARMOUTH A,2000-04-29,8.9,0,0,0,NA,5.5,12.2,9.1,0,2000-04-15
YARMOUTH A,2000-04-30,4.7,2.8,0,2.8,37,1.2,8.1,13.3,0,2000-04-16
YARMOUTH A,2000-05-01,6.1,3,0,3,39,1.7,10.5,11.9,0,2000-04-17
YARMOUTH A,2000-05-02,7.3,12.6,0,12.6,37,2.9,11.6,10.7,0,2000-04-18
YARMOUTH A,2000-05-03,5.4,0,0,0,NA,0.2,10.6,12.6,0,2000-04-19
YARMOUTH A,2000-05-04,6,0,0,0,43,1.2,10.7,12,0,2000-04-20
YARMOUTH A,2000-05-05,9.2,0,0,0,39,6.4,11.9,8.8,0,2000-04-21
YARMOUTH A,2000-05-06,12.5,0,0,0,NA,8,17,5.5,0,2000-04-22
YARMOUTH A,2000-05-07,9.6,6.4,0,6.4,56,7.9,11.3,8.4,0,2000-04-23
YARMOUTH A,2000-05-08,14,0,0,0,44,8.9,19,4,0,2000-04-24
YARMOUTH A,2000-05-09,8.1,21.8,0,21.8,56,4.5,11.6,9.9,0,2000-04-25
YARMOUTH A,2000-05-10,7.8,1,0,1,56,4.4,11.1,10.2,0,2000-04-26
YARMOUTH A,2000-05-11,9.1,4.9,0,4.9,46,5.8,12.4,8.9,0,2000-04-27
YARMOUTH A,2000-05-12,6.4,0,0,0,52,2.3,10.5,11.6,0,2000-04-28
YARMOUTH A,2000-05-13,7.5,0,0,0,NA,2.1,12.8,10.5,0,2000-04-29
YARMOUTH A,2000-05-14,8.3,0,0,0,37,5.8,10.8,9.7,0,2000-04-30
YARMOUTH A,2000-05-15,7.7,0.4,0,0.4,NA,3.9,11.5,10.3,0,2000-05-01
YARMOUTH A,2000-05-16,9.8,0,0,0,33,6.4,13.1,8.2,0,2000-05-02
YARMOUTH A,2000-05-17,9.9,0,0,0,NA,5.6,14.1,8.1,0,2000-05-03
YARMOUTH A,2000-05-18,10.7,4.8,0,4.8,80,6.5,14.9,7.3,0,2000-05-04
YARMOUTH A,2000-05-19,10.2,1.4,0,1.4,41,6.9,13.4,7.8,0,2000-05-05
YARMOUTH A,2000-05-20,10.6,0,0,0,41,5.4,15.8,7.4,0,2000-05-06
YARMOUTH A,2000-05-21,10,0.2,0,0.2,NA,5,15,8,0,2000-05-07
YARMOUTH A,2000-05-22,10.8,0.2,0,0.2,35,6.2,15.3,7.2,0,2000-05-08
YARMOUTH A,2000-05-23,7.9,8,0,8,37,5.9,9.8,10.1,0,2000-05-09
YARMOUTH A,2000-05-24,11.1,12.2,0,12.2,33,5.9,16.3,6.9,0,2000-05-10
YARMOUTH A,2000-05-25,9.1,7.6,0,7.6,39,7.1,11,8.9,0,2000-05-11
YARMOUTH A,2000-05-26,11.2,0,0,0,41,8.8,13.5,6.8,0,2000-05-12
YARMOUTH A,2000-05-27,10.9,0,0,0,39,7.8,13.9,7.1,0,2000-05-13
YARMOUTH A,2000-05-28,10.5,0,0,0,43,7.5,13.4,7.5,0,2000-05-14
YARMOUTH A,2000-05-29,12.4,0,0,0,32,7.2,17.5,5.6,0,2000-05-15
YARMOUTH A,2000-05-30,9.5,0,0,0,NA,5.8,13.1,8.5,0,2000-05-16
YARMOUTH A,2000-05-31,9.2,0,0,0,NA,3.2,15.2,8.8,0,2000-05-17
YARMOUTH A,2000-06-01,12.1,0,0,0,32,9.4,14.8,5.9,0,2000-05-18
YARMOUTH A,2000-06-02,14.6,0,0,0,NA,7.8,21.3,3.4,0,2000-05-19
YARMOUTH A,2000-06-03,13.2,0,0,0,56,8.4,17.9,4.8,0,2000-05-20
YARMOUTH A,2000-06-04,12.3,0,0,0,NA,7,17.5,5.7,0,2000-05-21
YARMOUTH A,2000-06-05,12.1,0,0,0,NA,7.1,17.1,5.9,0,2000-05-22
YARMOUTH A,2000-06-06,11.9,6.1,0,6.1,65,7.2,16.5,6.1,0,2000-05-23
YARMOUTH A,2000-06-07,7.3,1,0,1,54,4.4,10.2,10.7,0,2000-05-24
YARMOUTH A,2000-06-08,10.5,0,0,0,48,5.5,15.4,7.5,0,2000-05-25
YARMOUTH A,2000-06-09,14.1,0,0,0,52,8.8,19.3,3.9,0,2000-05-26
YARMOUTH A,2000-06-10,13.5,0,0,0,NA,8.4,18.6,4.5,0,2000-05-27
YARMOUTH A,2000-06-11,10.8,1.4,0,1.4,37,8.7,12.8,7.2,0,2000-05-28
YARMOUTH A,2000-06-12,10.3,0,0,0,NA,7.3,13.2,7.7,0,2000-05-29
YARMOUTH A,2000-06-13,11.6,0,0,0,39,5.9,17.3,6.4,0,2000-05-30
YARMOUTH A,2000-06-14,12.2,0,0,0,39,6.6,17.7,5.8,0,2000-05-31
YARMOUTH A,2000-06-15,12,0,0,0,NA,5.9,18,6,0,2000-06-01
YARMOUTH A,2000-06-16,14.9,0,0,0,37,12.8,16.9,3.1,0,2000-06-02
YARMOUTH A,2000-06-17,15.3,0,0,0,32,12.6,18,2.7,0,2000-06-03
YARMOUTH A,2000-06-18,16.7,0.4,0,0.4,33,12.5,20.8,1.3,0,2000-06-04
YARMOUTH A,2000-06-19,14.3,1.2,0,1.2,NA,10.8,17.8,3.7,0,2000-06-05
YARMOUTH A,2000-06-20,16,0,0,0,NA,10.6,21.4,2,0,2000-06-06
YARMOUTH A,2000-06-21,16,0,0,0,52,11.5,20.4,2,0,2000-06-07
YARMOUTH A,2000-06-22,14.6,0.6,0,0.6,61,13.2,16,3.4,0,2000-06-08
YARMOUTH A,2000-06-23,15.9,0,0,0,37,12.5,19.3,2.1,0,2000-06-09
YARMOUTH A,2000-06-24,17.9,0,0,0,NA,10.6,25.1,0.1,0,2000-06-10
YARMOUTH A,2000-06-25,17.5,0,0,0,48,13.2,21.7,0.5,0,2000-06-11
YARMOUTH A,2000-06-26,17.4,0,0,0,37,14,20.8,0.6,0,2000-06-12
YARMOUTH A,2000-06-27,16.6,0,0,0,32,14.2,18.9,1.4,0,2000-06-13
YARMOUTH A,2000-06-28,16.9,0,0,0,NA,11.3,22.5,1.1,0,2000-06-14
YARMOUTH A,2000-06-29,14.4,6,0,6,NA,10.7,18,3.6,0,2000-06-15
YARMOUTH A,2000-06-30,14.2,0,0,0,NA,9.4,18.9,3.8,0,2000-06-16
YARMOUTH A,2000-07-01,13.1,0,0,0,NA,9.5,16.7,4.9,0,2000-06-17
YARMOUTH A,2000-07-02,15.8,0,0,0,NA,9.5,22.1,2.2,0,2000-06-18
YARMOUTH A,2000-07-03,14.5,0,0,0,NA,9.6,19.4,3.5,0,2000-06-19
YARMOUTH A,2000-07-04,16.2,1,0,1,44,13.8,18.6,1.8,0,2000-06-20
YARMOUTH A,2000-07-05,15.9,8.2,0,8.2,39,13.1,18.7,2.1,0,2000-06-21
YARMOUTH A,2000-07-06,15.2,0,0,0,32,12.4,17.9,2.8,0,2000-06-22
YARMOUTH A,2000-07-07,14.6,0,0,0,NA,10.2,19,3.4,0,2000-06-23
YARMOUTH A,2000-07-08,13.2,1,0,1,33,9.8,16.6,4.8,0,2000-06-24
YARMOUTH A,2000-07-09,15.2,0.8,0,0.8,33,11.7,18.7,2.8,0,2000-06-25
YARMOUTH A,2000-07-10,15.3,20.4,0,20.4,48,13.5,17.1,2.7,0,2000-06-26
YARMOUTH A,2000-07-11,15.4,0,0,0,50,12.1,18.7,2.6,0,2000-06-27
YARMOUTH A,2000-07-12,16.4,0,0,0,37,12,20.8,1.6,0,2000-06-28
YARMOUTH A,2000-07-13,17.1,0,0,0,NA,10.5,23.6,0.9,0,2000-06-29
YARMOUTH A,2000-07-14,17.5,0,0,0,NA,12.1,22.9,0.5,0,2000-06-30
YARMOUTH A,2000-07-15,19.7,0,0,0,33,13.8,25.6,0,1.7,2000-07-01
YARMOUTH A,2000-07-16,18.7,5.6,0,5.6,56,15,22.3,0,0.7,2000-07-02
YARMOUTH A,2000-07-17,17.3,0,0,0,NA,13.7,20.8,0.7,0,2000-07-03
YARMOUTH A,2000-07-18,17.6,4,0,4,43,13.2,21.9,0.4,0,2000-07-04
YARMOUTH A,2000-07-19,15.1,0,0,0,NA,13,17.1,2.9,0,2000-07-05
YARMOUTH A,2000-07-20,14.1,0,0,0,NA,9.8,18.4,3.9,0,2000-07-06
YARMOUTH A,2000-07-21,16.4,0,0,0,NA,11.3,21.4,1.6,0,2000-07-07
YARMOUTH A,2000-07-22,17.7,13.6,0,13.6,37,14,21.4,0.3,0,2000-07-08
YARMOUTH A,2000-07-23,16,0,0,0,NA,13.3,18.6,2,0,2000-07-09
YARMOUTH A,2000-07-24,17.9,0,0,0,NA,13.2,22.6,0.1,0,2000-07-10
YARMOUTH A,2000-07-25,18,0,0,0,NA,14.6,21.4,0,0,2000-07-11
YARMOUTH A,2000-07-26,18.5,0,0,0,NA,13.7,23.2,0,0.5,2000-07-12
YARMOUTH A,2000-07-27,18.3,7.6,0,7.6,37,15.1,21.5,0,0.3,2000-07-13
YARMOUTH A,2000-07-28,18.9,1.8,0,1.8,37,16,21.8,0,0.9,2000-07-14
YARMOUTH A,2000-07-29,19.3,0,0,0,NA,14.4,24.1,0,1.3,2000-07-15
YARMOUTH A,2000-07-30,18.1,0,0,0,NA,13.8,22.3,0,0.1,2000-07-16
YARMOUTH A,2000-07-31,16.3,0,0,0,NA,11.3,21.2,1.7,0,2000-07-17
YARMOUTH A,2000-08-01,16.7,0,0,0,NA,9.8,23.6,1.3,0,2000-07-18
YARMOUTH A,2000-08-02,16.9,3.6,0,3.6,39,14.6,19.1,1.1,0,2000-07-19
YARMOUTH A,2000-08-03,17.5,0,0,0,37,15.7,19.3,0.5,0,2000-07-20
YARMOUTH A,2000-08-04,16.5,0.6,0,0.6,37,13.4,19.6,1.5,0,2000-07-21
YARMOUTH A,2000-08-05,17.1,0,0,0,NA,11.8,22.3,0.9,0,2000-07-22
YARMOUTH A,2000-08-06,17.2,0,0,0,43,12.6,21.8,0.8,0,2000-07-23
YARMOUTH A,2000-08-07,17,15,0,15,39,15.3,18.7,1,0,2000-07-24
YARMOUTH A,2000-08-08,18.8,0,0,0,NA,15.1,22.4,0,0.8,2000-07-25
YARMOUTH A,2000-08-09,20.5,0,0,0,46,14.2,26.8,0,2.5,2000-07-26
YARMOUTH A,2000-08-10,18,0.4,0,0.4,48,14.6,21.3,0,0,2000-07-27
YARMOUTH A,2000-08-11,16.1,0,0,0,NA,12.8,19.3,1.9,0,2000-07-28
YARMOUTH A,2000-08-12,19.4,0,0,0,NA,15.7,23,0,1.4,2000-07-29
YARMOUTH A,2000-08-13,19,0,0,0,NA,15,23,0,1,2000-07-30
YARMOUTH A,2000-08-14,19.9,12.2,0,12.2,NA,17.1,22.6,0,1.9,2000-07-31
YARMOUTH A,2000-08-15,19.5,0,0,0,NA,17,21.9,0,1.5,2000-08-01
YARMOUTH A,2000-08-16,18.5,59.2,0,59.2,43,16.1,20.9,0,0.5,2000-08-02
YARMOUTH A,2000-08-17,15.7,0.2,0,0.2,NA,12.6,18.8,2.3,0,2000-08-03
YARMOUTH A,2000-08-18,14.8,0,0,0,NA,11.3,18.2,3.2,0,2000-08-04
YARMOUTH A,2000-08-19,15.7,5,0,5,33,12.2,19.2,2.3,0,2000-08-05
YARMOUTH A,2000-08-20,15.1,0,0,0,35,10.2,20,2.9,0,2000-08-06
YARMOUTH A,2000-08-21,14.8,0,0,0,35,12.1,17.5,3.2,0,2000-08-07
YARMOUTH A,2000-08-22,15.5,0,0,0,NA,11.4,19.5,2.5,0,2000-08-08
YARMOUTH A,2000-08-23,16.5,0,0,0,52,11.2,21.7,1.5,0,2000-08-09
YARMOUTH A,2000-08-24,16.1,1.4,0,1.4,50,13.9,18.3,1.9,0,2000-08-10
YARMOUTH A,2000-08-25,17.2,0,0,0,NA,13.9,20.4,0.8,0,2000-08-11
YARMOUTH A,2000-08-26,17.9,0,0,0,NA,14.9,20.9,0.1,0,2000-08-12
YARMOUTH A,2000-08-27,19.8,0,0,0,32,13.1,26.5,0,1.8,2000-08-13
YARMOUTH A,2000-08-28,15.2,0,0,0,33,10.6,19.8,2.8,0,2000-08-14
YARMOUTH A,2000-08-29,15.4,0,0,0,NA,9.1,21.7,2.6,0,2000-08-15
YARMOUTH A,2000-08-30,17,0,0,0,NA,13.3,20.6,1,0,2000-08-16
YARMOUTH A,2000-08-31,18.5,0.6,0,0.6,NA,14.8,22.1,0,0.5,2000-08-17
YARMOUTH A,2000-09-01,18,0,0,0,41,15.6,20.4,0,0,2000-08-18
YARMOUTH A,2000-09-02,17.6,0.2,0,0.2,35,15.1,20,0.4,0,2000-08-19
YARMOUTH A,2000-09-03,16.8,0,0,0,NA,13.9,19.6,1.2,0,2000-08-20
YARMOUTH A,2000-09-04,14.5,15.2,0,15.2,32,10.4,18.6,3.5,0,2000-08-21
YARMOUTH A,2000-09-05,10.1,0,0,0,44,5.5,14.7,7.9,0,2000-08-22
YARMOUTH A,2000-09-06,10.2,0,0,0,33,4.5,15.8,7.8,0,2000-08-23
YARMOUTH A,2000-09-07,12.5,0,0,0,35,8.3,16.7,5.5,0,2000-08-24
YARMOUTH A,2000-09-08,15.5,0,0,0,41,12.4,18.5,2.5,0,2000-08-25
YARMOUTH A,2000-09-09,16.5,0,0,0,NA,11.5,21.5,1.5,0,2000-08-26
YARMOUTH A,2000-09-10,15.7,0,0,0,NA,9.9,21.5,2.3,0,2000-08-27
YARMOUTH A,2000-09-11,15.1,0,0,0,NA,11.2,18.9,2.9,0,2000-08-28
YARMOUTH A,2000-09-12,15.2,0,0,0,41,10.2,20.1,2.8,0,2000-08-29
YARMOUTH A,2000-09-13,15.8,10.4,0,10.4,52,10.1,21.4,2.2,0,2000-08-30
YARMOUTH A,2000-09-14,15.7,0,0,0,NA,10.2,21.1,2.3,0,2000-08-31
YARMOUTH A,2000-09-15,15.5,20,0,20,44,10.8,20.1,2.5,0,2000-09-01
YARMOUTH A,2000-09-16,13.8,15.6,0,15.6,37,10.2,17.4,4.2,0,2000-09-02
YARMOUTH A,2000-09-17,13,0,0,0,35,10.2,15.8,5,0,2000-09-03
YARMOUTH A,2000-09-18,14.7,0,0,0,32,10.9,18.5,3.3,0,2000-09-04
YARMOUTH A,2000-09-19,15,0,0,0,NA,11.7,18.2,3,0,2000-09-05
YARMOUTH A,2000-09-20,18.9,2.6,0,2.6,32,16,21.8,0,0.9,2000-09-06
YARMOUTH A,2000-09-21,17.4,0,0,0,59,13.8,20.9,0.6,0,2000-09-07
YARMOUTH A,2000-09-22,13.5,0,0,0,46,10.7,16.2,4.5,0,2000-09-08
YARMOUTH A,2000-09-23,12.8,5.4,0,5.4,35,8.9,16.6,5.2,0,2000-09-09
YARMOUTH A,2000-09-24,12.5,17.4,0,17.4,48,8.5,16.5,5.5,0,2000-09-10
YARMOUTH A,2000-09-25,10,0,0,0,NA,6.8,13.1,8,0,2000-09-11
YARMOUTH A,2000-09-26,10.1,3.6,0,3.6,32,7.2,12.9,7.9,0,2000-09-12
YARMOUTH A,2000-09-27,12.1,0.4,0,0.4,NA,7.9,16.2,5.9,0,2000-09-13
YARMOUTH A,2000-09-28,11.5,0,0,0,43,6.7,16.2,6.5,0,2000-09-14
YARMOUTH A,2000-09-29,6.1,0,0,0,43,1.4,10.8,11.9,0,2000-09-15
YARMOUTH A,2000-09-30,6.9,0,0,0,32,1.3,12.5,11.1,0,2000-09-16
YARMOUTH A,2000-10-01,13.3,0,0,0,NA,10.6,16,4.7,0,2000-09-17
YARMOUTH A,2000-10-02,13.9,0,0,0,NA,7,20.7,4.1,0,2000-09-18
YARMOUTH A,2000-10-03,16.6,0,0,0,41,10.8,22.3,1.4,0,2000-09-19
YARMOUTH A,2000-10-04,13.9,0,0,0,NA,11.6,16.1,4.1,0,2000-09-20
YARMOUTH A,2000-10-05,13,4.6,0,4.6,NA,8,18,5,0,2000-09-21
YARMOUTH A,2000-10-06,12.5,14.2,0,14.2,46,7.9,17.1,5.5,0,2000-09-22
YARMOUTH A,2000-10-07,10,0,0,0,37,6.6,13.3,8,0,2000-09-23
YARMOUTH A,2000-10-08,9.5,1.2,0,1.2,41,6.1,12.9,8.5,0,2000-09-24
YARMOUTH A,2000-10-09,6.6,23.6,0,23.6,48,4.9,8.2,11.4,0,2000-09-25
YARMOUTH A,2000-10-10,7.5,1.3,0,1.3,52,4.5,10.5,10.5,0,2000-09-26
YARMOUTH A,2000-10-11,8.7,1,0,1,67,6.2,11.1,9.3,0,2000-09-27
YARMOUTH A,2000-10-12,10.5,0,0,0,NA,7.3,13.6,7.5,0,2000-09-28
YARMOUTH A,2000-10-13,11.2,0,0,0,NA,6.9,15.4,6.8,0,2000-09-29
YARMOUTH A,2000-10-14,11.3,0,0,0,37,4.7,17.8,6.7,0,2000-09-30
YARMOUTH A,2000-10-15,9.4,0,0,0,48,1.1,17.7,8.6,0,2000-10-01
YARMOUTH A,2000-10-16,5.7,0,0,0,NA,0.7,10.6,12.3,0,2000-10-02
YARMOUTH A,2000-10-17,8.3,0,0,0,NA,2.4,14.1,9.7,0,2000-10-03
YARMOUTH A,2000-10-18,10.3,6.4,0,6.4,39,4,16.6,7.7,0,2000-10-04
YARMOUTH A,2000-10-19,10.3,12,0,12,56,8.1,12.5,7.7,0,2000-10-05
YARMOUTH A,2000-10-20,9.3,0,0,0,50,7.7,10.9,8.7,0,2000-10-06
YARMOUTH A,2000-10-21,12.6,0,0,0,50,10.2,14.9,5.4,0,2000-10-07
YARMOUTH A,2000-10-22,7.1,0,0,0,52,3.2,10.9,10.9,0,2000-10-08
YARMOUTH A,2000-10-23,3,0,0,0,NA,-2,8,15,0,2000-10-09
YARMOUTH A,2000-10-24,10.2,0,0,0,37,7.2,13.1,7.8,0,2000-10-10
YARMOUTH A,2000-10-25,9.6,0,0,0,NA,4.8,14.4,8.4,0,2000-10-11
YARMOUTH A,2000-10-26,9.1,0,0,0,NA,2.7,15.4,8.9,0,2000-10-12
YARMOUTH A,2000-10-27,11.5,0,0,0,NA,9.3,13.6,6.5,0,2000-10-13
YARMOUTH A,2000-10-28,8.1,5.6,0,5.6,69,2.4,13.8,9.9,0,2000-10-14
YARMOUTH A,2000-10-29,4.5,10.8,0,10.8,46,3.2,5.8,13.5,0,2000-10-15
YARMOUTH A,2000-10-30,6.3,25.8,0,25.8,43,3.6,8.9,11.7,0,2000-10-16
YARMOUTH A,2000-10-31,8.1,20,0,20,57,6.7,9.5,9.9,0,2000-10-17
YARMOUTH A,2000-11-01,8.8,10.2,0,10.2,46,6.7,10.8,9.2,0,2000-10-18
YARMOUTH A,2000-11-02,8.8,0,0,0,48,6.4,11.2,9.2,0,2000-10-19
YARMOUTH A,2000-11-03,10.1,0,0,0,44,7,13.2,7.9,0,2000-10-20
YARMOUTH A,2000-11-04,8.8,0,0,0,NA,6.6,11,9.2,0,2000-10-21
YARMOUTH A,2000-11-05,8.4,0.2,0,0.2,NA,7.3,9.5,9.6,0,2000-10-22
YARMOUTH A,2000-11-06,8.9,12.6,0,12.6,46,7.1,10.7,9.1,0,2000-10-23
YARMOUTH A,2000-11-07,7.8,6.8,0,6.8,43,7.1,8.4,10.2,0,2000-10-24
YARMOUTH A,2000-11-08,8.5,0,0,0,50,6.9,10.1,9.5,0,2000-10-25
YARMOUTH A,2000-11-09,8.3,0,0,0,37,5.6,10.9,9.7,0,2000-10-26
YARMOUTH A,2000-11-10,8,0,0,0,NA,4.1,11.8,10,0,2000-10-27
YARMOUTH A,2000-11-11,9.5,0,0,0,44,6.8,12.1,8.5,0,2000-10-28
YARMOUTH A,2000-11-12,9.4,0,0,0,44,7.9,10.9,8.6,0,2000-10-29
YARMOUTH A,2000-11-13,10.2,0,0,0,NA,7.6,12.8,7.8,0,2000-10-30
YARMOUTH A,2000-11-14,9,0.2,0,0.2,NA,7.5,10.4,9,0,2000-10-31
YARMOUTH A,2000-11-15,8.8,12.2,0,12.2,59,5.5,12,9.2,0,2000-11-01
YARMOUTH A,2000-11-16,6.6,0,0,0,59,4.9,8.2,11.4,0,2000-11-02
YARMOUTH A,2000-11-17,8.2,0,0,0,41,5.6,10.8,9.8,0,2000-11-03
YARMOUTH A,2000-11-18,2.6,0,0,0,59,-1,6.1,15.4,0,2000-11-04
YARMOUTH A,2000-11-19,1.4,0,0,0,NA,-3.3,6,16.6,0,2000-11-05
YARMOUTH A,2000-11-20,1.1,5.8,0,5.8,46,-3.7,5.8,16.9,0,2000-11-06
YARMOUTH A,2000-11-21,2.3,5.4,0,5.4,43,-0.7,5.2,15.7,0,2000-11-07
YARMOUTH A,2000-11-22,0.7,0.6,0.6,0,NA,-1.7,3,17.3,0,2000-11-08
YARMOUTH A,2000-11-23,-0.1,1.3,1.3,0,37,-3.1,3,18.1,0,2000-11-09
YARMOUTH A,2000-11-24,-2.7,6.6,10.4,0,32,-4.8,-0.6,20.7,0,2000-11-10
YARMOUTH A,2000-11-25,-3,0.2,0.4,0,NA,-5.6,-0.4,21,0,2000-11-11
YARMOUTH A,2000-11-26,2,21.5,0,21.5,63,-4.6,8.6,16,0,2000-11-12
YARMOUTH A,2000-11-27,7.7,5.6,0,5.6,48,5.5,9.9,10.3,0,2000-11-13
YARMOUTH A,2000-11-28,5,0,0,0,37,3.3,6.6,13,0,2000-11-14
YARMOUTH A,2000-11-29,4.1,2.4,0,2.4,NA,1.7,6.5,13.9,0,2000-11-15
YARMOUTH A,2000-11-30,2.6,3,0.2,2.8,52,1.1,4,15.4,0,2000-11-16
YARMOUTH A,2000-12-01,0.9,0.2,0.2,0,52,-0.5,2.3,17.1,0,2000-11-17
YARMOUTH A,2000-12-02,-1.9,5,12.2,0,46,-3.5,-0.2,19.9,0,2000-11-18
YARMOUTH A,2000-12-03,-0.8,0,0,0,46,-4.3,2.8,18.8,0,2000-11-19
YARMOUTH A,2000-12-04,0.5,0,0,0,NA,-3.1,4,17.5,0,2000-11-20
YARMOUTH A,2000-12-05,1,4.8,0,4.8,46,-5,7,17,0,2000-11-21
YARMOUTH A,2000-12-06,1.8,0.4,0.4,0,80,-2.7,6.2,16.2,0,2000-11-22
YARMOUTH A,2000-12-07,-2.8,5.2,7.2,0,65,-6.1,0.6,20.8,0,2000-11-23
YARMOUTH A,2000-12-08,-8.4,0.4,0.8,0,48,-10.8,-6,26.4,0,2000-11-24
